NAME,OVR,POT
Donovan Ricketts,68,68
Alvas Powell,61,67
Pa-Modou Kah,64,64
Liam Ridgewell,70,70
Jorge Villafaña,61,63
Diego Chará,68,69
Ben Zemanski,63,66
Darlington Nagbe,71,76
Rodney Wallace,66,67
Diego Valeri,77,77
Fanendo Adi,64,69
Andrew Weber,58,58
Gastón Fernández,70,70
Kalif Alhassan,65,68
Maximiliano Urruti,67,75
Norberto Paparatto,66,66
Jack Jewsbury,64,64
Danny O'Rourke,63,63
Will Johnson,68,69
Steve Zakuani,66,68
Michael Harrington,63,63
Rauwshan McKenzie,61,64
Michael Nanchoff,60,63
Daniel Withrow,57,63
Steven Evans,56,65
George Fochive,47,53
