NAME,OVR,POT
Riccardo Piscitelli,69,74
Kristián Koštrna,64,67
Mihai Popescu,65,68
Ricardo Grigore,63,76
Lukáš Skovajsa,60,63
Ioan Filip,64,64
Filip Mrzljak,68,71
Andreas Mircea Mihaiu,61,73
Deian Sorescu,68,78
Diego Fabbrini,69,69
Slavko Perović,65,65
Valentin Lazăr,67,67
Ante Puljić,68,68
Andrei Sin,67,67
Szabolcs KilyénL,62,71
Cătălin Straton,62,62
Mattia Montini,67,67
Daniel Popa,63,69
Ștefan Fara,54,73
Alexandru Răuță,64,67
Mamoutou N'Diaye,63,63
Mihai Neicuțescu,63,74
Robert Moldoveanu,62,75
Ionuț Șerban,56,63
Ahmed Bani,51,73
Claudiu Stan,53,71
Marco Ehmann,59,75
