NAME,OVR,POT
Lars Bjerring,58,65
Martin Arlofelt,56,66
Thomas Guldborg Christensen,59,66
Magnus Tappert,60,66
Morten Nielsen,53,65
Kenneth Sørensen,55,60
Lasse Kronborg,58,64
Mads Thunø Laudrup,54,74
Fabinho,61,68
Henrik Toft,61,65
Emmanuel Ake,62,68
Søren Nielsen,51,54
Anders Dahl Simonsen,54,64
Mikkel Rygaard Jensen,50,68
Morten Haastrup Jensen,48,64
Saraiva,58,68
Nicklas Nygaard Svendsen,57,69
Sebastian Andersen,57,64
Rytis Leliuga,54,68
Nicolaj Madsen,43,58
Arman Mehakovic,49,66
Thomas Sørensen,53,58
Mikkel Christoffersen,52,64
Heino Schou Hansen,45,59
René Belling,48,58
