NAME,OVR,POT
Daniel Davari,68,70
Marcel Correia,69,72
Ermin Bicakcic,72,77
Deniz Dogan,70,70
Ken Reichel,68,68
Damir Vrancic,68,70
Norman Theuerkauf,69,72
Omar Elabdellaoui,69,75
Oliver Petersch,64,67
Mirko Boland,72,74
Dennis Kruppke,71,71
Marjan Petkovic,66,66
Matthias Henn,66,69
Benjamin Kessel,64,69
Marc Pfitzner,67,68
Kevin Kratz,69,74
Orhan Ademi,65,72
Domi Kumbela,74,74
Steffen Bohl,62,62
Gianluca Korte,60,68
Randy Edwini-Bonsu,61,64
Chengdong Zhang,65,72
Pierre Merkel,60,64
Emre Turan,57,65
Raffael Korte,64,68
Jonas Erwig-Drüppel,59,66
Björn Kluft,62,67
