NAME,OVR,POT
Kenan Hasagić,76,82
Rızvan Şahin,59,60
Mehmet Yılmaz,54,65
Metin Depe,61,68
Ekrem Ekşioğlu,60,66
Samuel Holmén,70,77
Mahmut Tekdemir,60,72
Serhat Gülpınar,68,73
Hervé Tum,73,74
Tevfik Köse,64,73
İbrahim Akın,70,80
Oğuzhan Bahadır,62,65
Gökhan Kaba,62,70
Abdulkadir Kayalı,63,77
Can Arat,69,74
İskender Alın,60,68
Cihan Haspolatlı,66,72
Emmanuel Mazowa N'sumbu,55,63
Taner Gülleri,67,68
Zeki Korkmaz,54,73
Marcus Vinícius,65,82
Marcin Kuś,64,68
Efe Inanç,58,72
Serhat Akyüz,63,74
Behram Zülaloğlu,60,67
Hasan Ali Durtuluk,57,66
Ali Güzeldal,54,63
Gökhan Süzen,50,69
