NAME,OVR,POT
Fawaz Al Qarni,68,70
Omar Mohammed Muzayil,61,63
Yasyn Hamza Al Nakhli,66,66
Ahmed Hassan Asiri,71,73
Adnan Ibrahem Falatah,67,67
Jamal Bajandouh,70,72
Fahed Al Berahim,71,71
Abdulaziz Al Aryani,59,70
Kahraba,75,81
Carlos Villanueva,76,76
Ahmed Akaichi,69,69
Amaar Ali Al Dohaim,63,70
Ziyad Al Sahafi,63,69
Tareq Abdullah,58,69
Mohammed Rayman,57,67
Assaf Ahmed Al Qarni,67,67
Abdulrahman Al Ghamdi,67,73
Khaled Al Samiri,61,71
Rabyi Mohammed Sufyani,66,66
Awn Al Saluli,58,73
Mohammed Qasem Al Nakhli,64,72
Ibrahim Al Shehri,57,67
Ammar Al Najjar,61,73
Ali Mohammed Al Amri,55,61
Turki Ahmed Al Khudair,56,56
Yahya Khormi,57,70
Abdulrahman Al Riou,57,63
Awadh Ali Al Yami,63,64
Yahya Sunbul,57,71
Badr Al Nakhli,69,69
