NAME,OVR,POT
Paul Farman,63,63
Connor Brown,60,60
Matthew Platt,62,68
Niall Canavan,62,62
Patrick Brough,62,63
Tom White,61,65
Robbie Gotts,63,70
Remeao Hutton,61,63
Josh Kay,61,64
John Rooney,63,63
Aaron Amadi-HollowayL,58,58
Jordan Stevens,61,71
Tom Beadling,60,62
Anthony GlennonL,63,67
James Jones,62,64
Josh Lillis,59,59
Josh Gordon,61,61
George Williams,60,61
Ollie Banks,63,63
Joe Grayson,61,66
Jason Taylor,59,59
Luke James,59,59
Kgosi Ntlhe,59,59
Dimitri Sea,57,61
Will HarrisL,55,65
Mike Jones,60,60
