NAME,OVR,POT
Alejandro Sánchez,68,70
Boris Rieloff,64,64
Nelson Saavedra,66,66
Rafael Olarra,70,70
Juan Francisco Cornejo,59,67
David Hernán Drocco,64,67
Iván Vásquez,61,64
Bryan Carrasco,67,79
Marco Medel,65,69
Diego Valdés,58,72
Felipe Mora,67,77
Jaime Bravo,63,64
Cristián Oviedo,60,60
Sebastián Vegas,61,80
Claudio MenesesL,62,62
Alexis Delgado,61,63
Rubén Ramírez,66,66
Omar Zalazar,62,62
Sebastián Silva,65,71
Diego Vallejos,60,68
Alejandro Vásquez,60,60
Francisco Gaete,59,64
Camilo Melivilú,59,64
Joaquín Muñoz,57,57
Osvaldo Bosso,59,65
Gonzalo Menéndez,59,70
Miguel Murillo,57,57
Brayan Camilo Reyes,54,65
