NAME,OVR,POT
Luke McCormick,62,62
Kyle Knoyle,62,69
Luke WoolfendenL,62,70
Dion Conroy,59,64
Ali KoikiL,60,68
Toumani Diagouraga,63,63
Danny Rose,64,64
Michael Doughty,65,65
Keshi Anderson,65,69
Theo RobinsonL,62,62
Kyle BennettL,65,65
James Dunne,62,62
Oliver Lancashire,63,63
Tom Broadbent,63,63
Matt Taylor,58,58
Will Henry,50,61
Kaiyne Woolery,63,65
Canice CarrollL,54,70
Jak McCourt,61,66
Marc Richards,62,62
Ellis Iandolo,53,59
Taylor Curran,53,65
Cameron McGilp,51,61
Chris Robertson,59,59
Scott Twine,56,66
Ben HouseL,55,71
Martin Smith,58,61
Jordan Edwards,53,61
