NAME,OVR,POT
Thibaut Courtois,89,91
Lucas Vázquez,80,80
Raphaël Varane,85,87
Sergio Ramos,89,89
Ferland Mendy,83,88
Casemiro,89,89
Luka Modrić,87,87
Toni Kroos,88,88
Karim Benzema,89,89
Marco Asensio,82,85
Vinícius Jr.,80,90
Federico Valverde,83,89
Carvajal,86,86
Marcelo,82,82
Éder Militão,80,87
Andriy Lunin,75,86
Eden Hazard,86,86
Mariano,76,76
Isco,83,83
Nacho Fernández,81,81
Odriozola,79,82
Rodrygo,79,88
Hugo DuroL,69,81
Hugo Vallejo,67,80
Marvin,67,79
Blanco,68,81
Arribas,65,81
Altube,64,78
Víctor Chust,63,74
Cañizares,62,78
Takuhiro Nakai,61,84
Sergio Santos,59,70
Miguel,61,80
