NAME,OVR,POT
Ameen BukhariL,60,68
Hassan Muath,65,65
Hassan Al Harbi,60,65
Bastos,77,77
Yahya Kaabi,59,59
Amadou Moutari,69,69
Badou NdiayeL,73,73
Filip BradarićL,69,69
Hussain HalawaniL,57,62
Mohammed Fouad,57,57
Getterson,67,67
Saeed Al Qarni,58,58
Saeed Al Zahrani,57,60
Abraham Frimpong,67,69
Saif Al Qeshtah,61,63
Mohammed Al Shammari,56,58
Rabyi Sufyani,63,63
Omar Al Suhaymi,58,59
Saleh Al WehimidL,54,66
Nawaf Al Harthi,56,66
Juan Pablo Añor,71,71
Ali Al KhaibariL,61,61
Mohammad Al Sharimi,58,61
Nawaf Al FarshanL,55,66
Faisal Al Jamaan,57,57
Saphir Taïder,74,74
Amer Haroun,56,56
