NAME,OVR,POT
Martin Hansen,68,68
Nicholas Mickelson,63,70
Mihajlo Ivančević,63,73
Bjørn Paulsen,67,67
Jørgen Skjelvik,65,65
Alasana Manneh,66,70
Jeppe Tverskov,69,69
Mads Frøkjær-Jensen,66,72
Franco Tongya,62,72
Bashkim Kadrii,69,69
Musa JuwaraL,67,78
Alen Mustafić,65,72
Aron Elís Þrándarson,64,64
Omar Jebali,58,67
Aske Adelgaard,58,72
Hans Christian Bernat,63,73
Kenneth Zohore,68,68
Yankuba Minteh,61,78
Emmanuel Sabbi,66,69
Naatan SkyttäL,66,78
Max Fenger,60,72
Jakob Breum,61,78
Agon Mucolli,63,69
Gustav Grubbe,60,72
Charly Nouck Horneman,59,75
Magnus Nielsen,53,73
Tobias Slotsager,53,73
Max Ejdum,54,69
