NAME,OVR,POT
Ventura,70,79
Miguel Garcia,64,66
Sandro,67,70
Anselmo,65,72
Carlos Fernandes,64,66
Castro,69,75
Rui Duarte,65,70
Rui Baião,65,71
Ukra,70,78
Rabiola,69,79
Zequinha,70,80
Guga,65,70
Tengarrinha,64,76
Bruno Veríssimo,69,71
Messi,65,68
Djalmir,69,76
Juan Pietravallo,60,67
Paulo Sérgio,66,73
Bruno Mestre,64,66
Ricardo Ferreira,58,71
Paulo Renato,67,69
Toy,69,73
Fábio,65,70
João Gonçalves,65,69
Stéphane,64,70
Joshua Silva,58,72
Gomis,58,71
Rodrigo Lamardo,58,73
Eder Baiano,61,70
Greg Nwokolo,64,70
