NAME,OVR,POT
Kristian Nicht,73,81
Sergio Pinto,72,79
Moses Sichone,72,84
Nico Herzig,69,79
Jeffrey Leiwakabessy,68,76
Reiner Plaßhenrich,71,83
Matthias Lehmann,70,88
Laurentiu A. Reghecampf,73,81
Jan Schlaudraff,74,85
Sascha Rösler,69,81
Marius Ebbers,71,79
Thomas Stehle,68,77
Emmanuel Krontiris,67,76
Erwin Koen,65,77
Stephan Straub,66,73
Vedad Ibisevic,70,79
Alexander Klitzpera,70,76
Cristian Fiel,66,76
Matthias Heidrich,66,73
Markus Hesse,67,74
Mirko Casper,72,81
Sascha Dum,65,81
Yunus Balaban,60,74
