NAME,OVR,POT
Alexander Brunst,64,67
Arthur Kevin Yamga,65,68
Denis Kolinger,62,64
Juhani Ojala,63,63
Pierre BengtssonL,66,66
Saeid Ezatolahi,66,72
Allan Sousa,67,72
Arbnor Mucolli,67,75
Jacob Schoop,64,64
Lukas Engel,58,67
Hugo EkitikeL,59,78
Wahid Faghir,62,82
German Onugkha,62,67
Mads Greve,64,64
Viljormur Davidsen,62,62
Indy Groothuizen,64,69
Ylber Ramadani,65,70
Lucas Jensen,62,63
Dominik Kovačić,57,60
Lundrim Hetemi,56,66
Thomas Gundelund,61,71
Tobias Mølgaard,66,70
Lucas Chang-Andersen,51,62
Diego Montiel,64,67
Matthew Briggs,61,61
Adama Fofana,53,62
Tobias Sommer,53,65
