NAME,OVR,POT
Nereo Champagne,69,69
Ezequiel Parnisari,59,61
Jorge Figal,65,73
Néstor Moiraghi,68,68
Juan Quiroga,64,64
Juan Ignacio Sills,64,64
Pablo Míguez,62,62
Jacobo Mansilla,62,62
Orlando Gaona Lugo,65,67
Joel Amoroso,61,61
Francisco Pizzini,69,77
Walter Acuña,68,74
Jean Barrientos,65,67
Jonatan Blanco,65,65
Fernando González,60,61
Ezequiel Viola,60,60
Franco Troyansky,57,68
David Vega,63,63
Mario Paglialunga,66,67
Cristian Villanueva,65,65
Rodrigo Saracho,50,59
Brian Ferreira,66,75
Elías Borrego,61,63
Lautaro Lacunza,51,67
Nicolás Herranz,54,62
Nicolás Minutella,55,64
