NAME,OVR,POT
Evgeniy Kobozev,65,69
Stefan Karlsson,64,64
André Calisir,67,69
Joakim Karlsson,65,65
Tom Siwe,61,61
Robert Gojani,65,70
Fredric Fendrich,64,64
Dzenis Kozica,63,69
Tommy Thelin,67,67
Daryl Smylie,64,64
Árni Vilhjálmsson,62,71
Eric AyukL,63,75
Stian Semb Aasmundsen,62,63
Jesper Svensson,59,59
Jonathan Tamimi,57,67
Fran,62,62
Álex Portillo,60,64
Alexander Jallow,53,65
Adam Fägerhag,51,66
Christos GraviusL,63,72
Anton Cajtoft,66,75
Fredrik Olsson,62,62
Kalle Ekman,52,67
Benjamin Tannus,50,72
Anton Andreasson,57,63
