NAME,OVR,POT
Zeng Cheng,70,70
Wang Yi,59,63
Bi Jinhao,64,64
Zhu Chenjie,65,77
Aidi Fulangxisi,62,62
Peng Xinli,65,65
Qian Jiegei,63,63
Wu Xi,69,69
Cao Yunding,70,70
Zhu Jianrong,64,64
Christian Bassogog,74,74
Yu Hanchao,66,66
Sun Shilin,58,58
Li Yunqiu,60,60
Jiang Shenglong,58,70
Zhen Ma,62,65
Liu Ruofan,61,67
Jin Yangyang,61,61
Qin Sheng,59,59
Wang Haijian,53,64
Wen Jiabao,60,65
Cong Zhen,56,58
Bai Jiajun,59,59
Yang Xu,61,61
Feng Xiaoting,64,64
Zhang Lu,61,61
Zhou Junchen,57,69
Zhu Baojie,64,64
