NAME,OVR,POT
Nélson,70,74
Hugo Gomes,57,67
Filipe Figueiró,59,67
Daniel Mustafa,62,68
Vitor Vinha,63,70
Ney Santos,56,71
Marco Paulo,61,68
Celsinho,72,77
Têti,67,70
Varela,69,75
Gonzalo Garavano,62,67
Hugo Carreira,67,70
Vítor Moreno,57,62
Filipe Mendes,63,65
Marcelo,54,59
Adul Baldé,52,57
José Luis Vidigal,70,82
Jardel,66,75
Anselmo,55,62
Fernando Alexandre,51,70
Pedro Pereira,55,61
Nuno Coelho,63,70
Deme N'Diaye,65,69
Marcelo Goianira,60,65
Celestino,58,66
Nélson Pedroso,60,65
Diego Paulista,50,54
Monteiro,49,61
Rui Varela,61,65
