NAME,OVR,POT
Andrei Vlad,67,79
Valentin Crețu,69,69
Iulian Cristea,69,76
Bogdan Planić,72,74
Aristidis Soiledis,68,68
Lucian Filip,68,68
Răzvan Oaidă,65,74
Darius Olaru,68,79
Florin Tănase,72,76
Dennis Man,73,82
Florinel Coman,73,83
Adrian PopaL,66,66
Dragoş Nedelcu,71,78
Andrei Miron,69,73
Ionuț Panțîru,69,75
Toma Niga,57,65
Harlem Gnohéré,72,72
Olimpiu Moruțan,69,82
Cristian Bălgrădean,72,72
Marko Momčilović,66,66
Ionuţ Vînă,67,72
Ovidiu Popescu,69,73
Adrian Petre,67,76
Alexandru Stan,65,65
Cristian Dumitru,57,74
Ovidiu Perianu,56,75
Laurențiu Ardelean,52,70
