NAME,OVR,POT
Nick Pope,57,64
Lanre Oyebanjo,59,63
Keith Lowe,60,60
John McCombe,60,60
Ben Davies,56,62
Will Hayhurst,59,68
Russell Penn,60,60
Adam Reed,58,63
Ryan Brobbel,60,67
Michael Coulson,58,61
Calvin Andrew,56,57
Michael Ingham,56,56
Ryan Jarvis,60,60
Lewis Montrose,58,62
Ryan Bowman,58,64
Josh Carson,63,70
Tom Platt,55,62
Wes Fletcher,61,68
Shaquille McDonald,53,63
Sander Puri,59,62
Daniel Parslow,56,56
Cameron Murray,51,60
Harry Coates,49,55
Chris Dickinson,50,57
Tom Chamberlain,49,57
Tom Allan,53,60
