NAME,OVR,POT
Felix WiedwaldL,71,71
Andreas Wiegel,66,66
Dustin Bomheuer,69,70
Gerrit Nauber,68,70
Kevin Wolze,70,70
Lukas Fröde,69,76
Cauly Oliveira Souza,70,78
Fabian Schnellhardt,70,73
Håvard NielsenL,70,73
Moritz Stoppelkamp,69,69
Borys Tashchy,69,72
Tim Albutat,65,69
Enis Hajri,66,66
Seo Young Jae,64,71
Vincent Gembalies,51,67
Daniel Mesenhöler,67,74
John Verhoek,68,68
Ahmet Engin,70,79
Sebastian Neumann,69,70
Lukas Daschner,63,77
Yanni Regäsel,66,73
Jan-Niklas Pia,53,72
Migel-Max Schmeling,54,68
Joseph Baffoe,67,70
Jonas Brendieck,52,66
Christian Gartner,67,71
