NAME,OVR,POT
André Hansen,76,78
Vegar Eggen Hedenstad,68,68
Even Hovland,68,68
Tore Reginiussen,74,74
Birger Solberg Meling,70,75
Mike Jensen,73,73
Anders Trondsen,71,76
Anders Konradsen,70,70
Pål André Helland,70,70
Alexander Søderlund,71,71
Samuel Adegbenro,72,80
Nicklas Bendtner,71,71
Yann-Erik de Lanlay,68,68
Gjermund Åsen,68,68
Đorđe Denić,63,72
Arild Østbø,66,69
Bjørn JohnsenL,71,72
Babajide David AkintolaL,67,74
Emil Konradsen Ceide,57,77
Gustav Valsvik,69,73
Marius Lundemo,65,70
Erik Botheim,60,76
Edvard Sandvik Tagseth,55,73
Rasmus Sandberg,54,75
Mikael Tørset Johnsen,57,75
Teodor Berg Haltvik,54,68
Andreas Helmersen,61,72
