NAME,OVR,POT
Yoon Bo Sang,74,80
Jeong Dong Yun,62,70
Park Dong Jin,65,73
Lee Han Do,61,70
Lee Min Gi,63,70
Olivier Bonnes,64,64
Kim Min Hyeok,65,70
Lee Woo Hyeok,63,69
Song Seung Min,64,67
Jo Ju Young,63,70
Joo Hyeon Woo,61,61
Na Sang Ho,60,72
Yeo Bong Hun,60,68
Lee Jong Min,62,62
Hong Joon Ho,60,68
Choi Bong Jin,60,66
Jeong YeongChong,60,63
Kim Si Woo,60,75
Jeong Ho Min,55,63
Kim Yeong Bin,60,65
Yun Pyeong Gook,55,60
Lee Joong Seo,58,67
Kim Sang WonL,61,63
Wanderson,68,72
Kim Jeong Hyeon,54,61
Hwang In Hyeok,55,63
Lee Soon Min,53,62
Niall McGinn,72,72
