NAME,OVR,POT
Shusaku Nishikawa,69,69
Daigo Nishi,70,70
Takuya Iwanami,68,71
Tomoaki Makino,68,68
Takahiro Akimoto,63,69
Kai Shibato,67,71
Atsuki Ito,60,68
Tatsuya Tanaka,69,69
Koya Yuruki,66,67
Yoshio Koizumi,65,70
Kasper Junker,71,72
Takahiro Sekine,67,68
Yuki Abe,63,63
Daiki Kaneko,63,70
Ryosuke Yamanaka,67,67
Zion Suzuki,58,75
Shinzo Koroki,69,69
Thomas Deng,66,72
Alexander Scholz,76,77
Tomoya Ugajin,64,64
Hiroki Sakai,75,75
Ataru Esaka,72,72
Kota Kudo,53,73
Hitoshi Shiota,57,57
Ryuya Fukushima,55,73
Tomoaki Okubo,59,66
