NAME,OVR,POT
Takanori Sugeno,66,66
Shunta Tanaka,66,71
Hiroki Miyazawa,67,67
Akito Fukumori,73,73
Lucas Fernandes,68,68
Tomoki Takamine,62,67
Pavez C Komai,69,69
Daiki Suga,67,73
Takuro Kaneko,68,72
Tsuyoshi Ogashiwa,65,70
Shinzo KorokiL,65,65
Gabriel Xavier,68,68
Kazuki Fukai,66,67
Takuma Arano,66,66
Ryota Aoki,63,64
Koki Otani,63,63
Milan Tučić,62,65
Daihachi Okamura,63,68
Douglas Oliveira,62,63
Toya Nakamura,56,65
Kojiro Nakano,61,68
Shinji Ono,57,57
Taika Nakashima,57,71
Daigo Nishi,67,67
Shuhei Matsubara,61,62
