NAME,OVR,POT
Dejan Garača,58,66
Isa Demir,56,60
Haris Skenderovic,59,59
Rabi Elia,57,64
Alex Pereira,57,57
Christian Demirtas,59,59
Anders Bååth,57,66
Sebastian RajalaksoL,58,66
Robert Massi,57,62
Dinko Felic,59,59
Mattias MeteL,58,62
Bilel Ben Salah,50,59
Kevin Bisse,52,65
Willian,59,59
Nahir OyalL,58,65
Charbel George,55,68
Igor Santos,50,64
Gabriel Somi,56,63
Machado,66,71
Louay Chanko,63,63
Sharbel Touma,62,62
Dwayne Miller,61,66
Alexander Michel,59,68
Süleyman Sleyman,58,58
Besim Kunic,58,62
Alusine Kamara,55,61
Ninos Sleyman,54,64
Felix Michel,52,64
