NAME,OVR,POT
Adam Stachowiak,45,53
Marcin Kokoszka,50,57
Jacek Kowalczyk,63,65
Grzegorz Jakosz,59,61
Sławomir Szary,55,60
Jan Woś,65,69
Marcin Malinowski,59,63
Daniel Rygel,54,66
Damian Seweryn,63,65
Bartłomiej Socha,53,59
Łukasz Dzierżęga,58,62
Dariusz Dudek,63,63
Piotr Szymiczek,57,60
Bartosz Hinc,59,59
Arkadiusz Aleksander,56,63
Adam Bensz,50,57
Błażej Radler,57,60
Aleksander Kwiek,60,66
Piotr Gierczak,55,56
Tomasz Moskal,59,59
Witold Cichy,56,57
Jacek Kuranty,57,59
Artur Błażejewski,49,51
Maciej Korzym,58,62
Marcin Dymkowski,59,62
Tomasz Świerzyński,52,71
Lubor Knapp,53,56
Przemysław Skrzeczowski,53,66
Łukasz Skrobacz,41,61
Maciej Małkowski,53,56
