NAME,OVR,POT
Óscar Pérez,73,80
Aarón Galindo,60,77
Federico Lussenhoff,69,82
Ricardo Osorio,61,73
Rafael García,70,85
Cesáreo Victorino,61,84
José Alberto Hernández,57,73
Tomás Campos,61,71
Marcelo Delgado,73,89
César Fabián Delgado,76,90
Luciano Figueroa,68,90
Emmanuel González,53,65
John Javier Restrepo,57,85
Joel Huiqui,59,75
Emilio Mora,66,81
Alejandro Corona,55,71
Miguel Ángel Zepeda,59,72
Marvin Cabrera,50,70
Yosgart Gutiérrez,44,72
Mario Virginio Ortiz,54,84
Pablo Campos,51,78
Adrián Cortés,50,70
Cosme Castro,53,70
Marco Garcés,51,70
Daniel Rodríguez,49,70
