NAME,OVR,POT
Romain Salin,65,75
Jonathas,67,73
Ulick Lupede,62,67
Rogério,67,70
Carlitos,66,68
Alexandre Hauw,65,71
Nicolas Godemèche,69,73
Marinho,71,75
João Pedro,58,68
Hugo Machado,61,74
Robin Previtali,60,61
Bruno,58,69
Michel Simplício,65,73
Davide,68,71
Fábio Junior,69,74
Camora,67,72
Real,63,70
Zé Mário,58,65
Edivaldo,65,68
Giuliano,64,70
Adriano,63,75
Bourama Ouattara,62,70
Medhi Kerrouche,66,72
Aboubacar Tandia,62,65
Stevan Kovačević,60,67
Jorge Baptista,63,67
Godinho,62,73
Daniel,65,70
Mohamed Bellahssan,61,66
Omar Bellagra,59,67
