NAME,OVR,POT
Matej Delač,69,73
Mickaël Tirpan,63,68
Stefan ŠimićL,65,72
Dino Arslanagic,69,73
Jérémy Huyghebaert,65,65
David HubertL,68,68
Aristote Nkaka,63,72
Filip Marković,68,70
Mahmoud HassanL,71,77
Luka Stojanović,67,72
Simon DiédhiouL,67,69
Dimitri Mohamed,65,66
Thibault Peyre,67,72
Nikola Gulan,66,66
Mërgim Vojvoda,61,69
Théo Defourny,63,67
Nathan KabaseleL,66,71
Deivydas Matulevičius,64,64
Karim EssikalL,66,75
Cristian Manea,65,76
Farouk MiyaL,65,78
Roman FerberL,63,67
Fabrice Olinga,62,72
Fejsal Mulić,62,67
Melvin Neves,58,65
Benjamin Van Durmen,57,67
Agustín Cedrés,56,68
