NAME,OVR,POT
Cristiano,67,68
Tiago Almeida,64,64
Alin Dobrosavlevici,61,66
Srgian Luchin,65,65
Raul Opruț,61,70
Kévin Rimane,64,64
Romário Pires,66,66
Petrișor Petrescu,66,67
Andrei Cordea,62,72
Yazalde,64,64
Gabriel Debeljuh,65,73
Răzvan Dâlbea,64,64
Lucian Dumitriu,63,64
Sorin Bușu,64,64
Ionuț Stoica,61,61
Emanuel Novo,64,66
Adrian Bălan,62,62
Lucian BuzanL,59,70
Ionuț Pop,56,65
Ousmane Viera,67,67
Afonso Taira,64,65
David Caiado,66,66
Alexandru Voda,56,68
Daniel Tătar,62,62
Jô Santos,64,64
Andrei Sîntean,58,71
Loren Niță,51,66
