NAME,OVR,POT
Arnaud Balijon,67,67
Lloyd Palun,69,70
Julian Jeanvier,63,71
Rémi Fournier,66,66
Rémy Amieux,66,66
Yann Boé-Kane,65,69
Danilson da Cruz,64,64
Hameur Bouazza,70,70
Naïm Sliti,70,76
Xavier Chavalerin,67,71
Anatole Ngamukol,66,66
Ange-Freddy Plumain,61,73
Florian Makhedjouf,65,69
Jérôme Hergault,67,67
Pierrick Cros,63,68
Pierrick Cros,65,69
Fernando Aristeguieta,69,73
Kévin Diaz,64,64
Rui Sampaio,66,66
Younès Kaabouni,62,72
Albert Rafetraniaina,62,72
Vítor Bastos,64,66
Issa Baradji,65,70
Bobby Allain,59,65
Romuald Marie,61,61
Vincent Planté,59,59
David Bellion,61,61
Ludovic Fardin,57,57
