NAME,OVR,POT
Richard Strebinger,71,71
Mattias Johansson,68,68
Lindsay Rose,65,65
Mateusz Wieteska,68,73
Artur Jędrzejczyk,69,69
Bartosz Slisz,67,76
Patryk Sokołowski,67,69
Paweł WszołekL,69,69
Maciej Rosołek,64,74
Josué,71,71
Tomáš Pekhart,69,69
Bartosz Kapustka,70,75
Filip Mladenović,69,69
Joël Abu Hanna,65,71
Cezary Miszta,63,74
Rafael Lopes,67,67
Benjamin VerbičL,74,74
Mateusz Hołownia,64,68
Maik NawrockiL,65,78
Kacper Skibicki,62,69
Igor Kharatin,66,66
Ernest Muçi,65,76
Lirim Kastrati,67,71
Szymon Włodarczyk,56,76
Mateusz Grudziński,59,67
