NAME,OVR,POT
Szabolcs Sáfár,61,81
Franz Schiemer,54,59
Mario Tokic,65,64
Fernando Ariel Troyansky,63,77
Sasa Papac,74,75
Arkadiusz Radomski,66,66
Jocelyn Blanchard,70,78
Nastja Ceh,72,73
Andreas Schicker,48,63
Roman Wallner,72,73
Thomas Pichlmann,58,67
Gerd Wimmer,57,59
Markus Kiesenebner,63,65
Stepan Vachousek,66,68
Hannes Aigner,53,52
Andreas Lasnik,56,66
Delano Hill,73,75
Jelle ten Rouwelaar,58,56
Sebastian Mila,73,75
Maicon Dos Santos,46,47
Philipp Netzer,37,53
Florian Metz,42,59
Andreas Ulmer,42,44
