NAME,OVR,POT
Juan Castillo,68,68
John Cano,61,61
Harold Macías,64,64
Carlos Henao,59,63
Nicolás Carreño,57,65
Leonardo Pico,65,71
Maicol Medina,50,58
Jesus Murillo,62,68
Edgar Mauricio Gómez,53,64
Héctor Icart,61,61
Diego Alvarez,66,66
Jorge Ramírez,65,65
Carlos Rivas,64,70
Harold Rivera,55,63
Jonathan Segura,60,66
Alejandro Otero,61,61
Carlos Rentería,67,67
Iván Corredor,65,65
Raúl Loaiza,62,70
Alan Navarro,61,64
Larry Vásquez,60,65
Fabián Mena,54,60
Oswaldo Villada,50,60
Francis D'Albenas,54,64
Luis Murillo,51,58
