NAME,OVR,POT
Stefan Marinović,71,73
Tim Payne,64,66
Steven Taylor,71,71
Luke DeVere,68,68
Liberato Cacace,72,83
Cameron Devlin,66,75
Matti Steinmann,69,72
David Ball,69,69
Reno Piscopo,65,76
Ulises Dávila,73,73
Gary Hooper,71,71
Callum McCowatt,63,73
Brandon Wilson,61,65
Jaushua Sotirio,60,62
Te Atawhai Hudson-Wihongi,62,64
Oliver Sail,60,64
Ben Waine,60,72
Alex Rufer,62,66
Liam McGing,56,65
Sam Sutton,57,70
Callan Elliot,57,67
Oskar van Hattum,51,68
Walter Scott,55,65
Louis Fenton,62,63
Zac Jones,53,65
