NAME,OVR,POT
Jiří Pavlenka,80,82
Theodor Gebre Selassie,76,76
Miloš Veljković,74,77
Ömer Toprak,77,77
Marco Friedl,73,78
Ludwig Augustinsson,76,77
Maximilian Eggestein,76,82
Kevin Möhwald,73,74
Leonardo Bittencourt,76,76
Josh Sargent,71,82
Milot Rashica,77,83
Yūya Ōsako,72,72
Romano Schmid,69,79
Christian Groß,70,70
Felix Agu,70,83
Michael Zetterer,68,73
Niclas Füllkrug,76,76
Davie SelkeL,72,74
Philipp Bargfrede,72,72
Eduardo Dos Santos Haesler,61,69
Johan Mina,64,77
Patrick Erras,69,72
Nick Woltemade,63,76
Julian Rieckmann,60,74
Ilia Gruev,61,76
Jean-Manuel Mbom,68,79
Luca Plogmann,64,78
Eren Dinkçi,63,81
Oscar Schönfelder,62,77
Kebba Badjie,62,70
