NAME,OVR,POT
Kim Byung Ji,70,71
Cho Jae Yong,52,57
Park Min,60,65
Kim Ju Young,53,59
Lee Sang Hong,59,63
Song Ho Young,59,68
Kazuyuki Toda,66,67
Marcelo Pinheiro,59,62
Lee Yong Rae,59,68
Kim Dong Hyun,64,68
Indio,67,75
Lee Kwang Suk,58,60
Kim Dong Chan,60,65
Seo Sang Min,58,69
Lee Hun,56,63
Bruno Cazarine,61,62
Park Jae Hong,61,64
Park Yoon Hwa,60,61
Shin Seung Kyung,56,60
Kim Geun Chul,60,64
Park Jin Yi,50,57
Kim Jong Hoon,59,64
Kim Young Woo,59,61
Kim Tae Wook,55,59
Noh Yong Hoon,54,60
Lee Ji Nam,58,62
Kim Dong Hyo,47,50
Lee Sang Min,56,60
Lee Seul Wong,50,58
Lee Yong Gi,60,65
