NAME,OVR,POT
Abdullah Al Owayshir,63,64
Majed Hazazi,61,61
Omar Hawsawi,62,66
Aymen Belaïd,64,64
Adolphe Teikeu,69,70
Ghazi Abderrazzak,65,65
Carl Medjani,70,70
Tamer Haj Mohamad,66,66
Fahad Hamad Al Yamani,63,63
Mohamed FouzairL,71,71
Moussa Maâzou,66,66
Moataz TombaktiL,61,68
Ali Hassan Al AsmariL,61,72
Mohammed Attiyah,58,59
Sami Kassar,60,60
Khaled Sharahili,65,65
Ahmed Gomaa,71,71
Mohammed MajrashiL,61,61
Mohammed Sayed Al Dhaw,62,65
Saqer Otayf,60,60
Abdullah MajrashiL,60,72
Ziad Al Haniti,57,66
Rakan Saleh Al Hafizi,57,64
Osama Ashoor,59,59
Abdo Al Basisi,56,56
Fahad Al RashidiL,56,65
Hossam Abdulmajeed,52,62
Ismail Mohammed Al Maghrabi,61,61
Nawaf Mashea Al Harbi,51,58
