NAME,OVR,POT
Dime Jankulovski,65,66
Richard Ekunde,67,70
Björn Andersson,63,65
Fredrik Lundgren,61,64
Kenneth Gustafsson,62,64
Jesper Florén,61,78
Johan Mårtensson,64,72
Reuben Ayarna,64,66
Eyjólfur Hèdinsson,63,65
Jonas Lindberg,60,71
Mervan Celik,63,67
Magnus Jonsson,56,63
Calum Angus,63,65
Jimmy Tamandi,60,66
Joel Johansson,60,71
Tommy Lycén,62,63
Jonas Lundén,61,64
Johan Pettersson,58,68
Romarinho,61,74
Hallgrímur Jónasson,61,65
Richard Spong,60,68
Erik Berthagen,51,67
Aram Khalili,63,77
Emir Yazvin,56,60
Henri Sillanpää,61,63
Johan Rundqvist,50,66
Sandip Mankoo,52,67
