NAME,OVR,POT
Aranha,73,73
Rafael Galhardo,67,73
Edu Dracena,76,76
Gustavo,62,77
Eugenio Mena,68,74
Alison,65,76
Cícero,74,74
Arouca,76,80
Walter Montillo,80,80
Thiago Ribeiro,75,78
Gabriel,66,84
Vladimir,67,76
Neto,66,66
Bruno Peres,70,76
Pedro Castro,66,80
Renato Abreu,73,73
Éverton Costa,71,76
Willian José,71,82
Neymar,83,91
Rafael,77,86
Patricio Rodríguez,76,84
Ezequiel Miralles,74,74
Marcos Assunção,73,73
Durval,72,72
Felipe Anderson,72,84
Cicinho,69,76
Renê Jr.,69,73
Léo,68,68
Leandrinho,68,80
João Pedro,68,73
