NAME,OVR,POT
Gianluca Pagliuca,74,78
Paolo Foglio,76,75
Marco Pecorari,61,64
Mirko Cudini,69,72
Aleksandar Lukovic,78,86
Domenico Giampá,68,81
Paolo Zanetti,76,78
Michele Fini,62,66
Fabio Pecchia,78,81
Sasa Bjelanovic,77,79
Marco Delvecchio,72,73
Dimitrios Eleftheropoulos,68,69
Viktor Boudianski,73,75
Olivier N'Siabamfumu,74,76
Stefano Guberti,67,71
Michele Paolucci,70,72
Gaetano Vastola,62,61
Valentin Vasile Nastase,70,75
Daniele Galloppa,57,64
Salvatore Bocchetti,67,74
Giampietro Perrulli,62,66
Simone Pesce,63,71
Davide Raffaello,57,68
