NAME,OVR,POT
Petr Drobisz,70,70
Aleš Škerle,58,68
Darko Šuškavčevič,65,68
Martin Komárek,52,69
Jakub Heidenreich,51,61
Tomáš Janotka,54,64
Marek Kaščák,54,64
Melinho,67,73
Tomáš Kazár,52,62
Michal Hubník,61,66
Michal Ordoš,58,68
Martin Hudec,62,67
Tomáš Lovásik,61,66
Tomáš Hořava,51,66
Daniel Rossi,62,70
Martin Doležal,45,60
Dejan Jurkic,53,63
Lukáš Bodeček,46,60
Ladislav Onofrej,64,67
Josef Jindřišek,59,64
Martin Pulkert,53,63
Vojtěch Štěpán,53,63
Filip Rýdel,56,65
Jakub Petr,49,59
Tomáš Nuc,43,60
Radim Nepožitek,46,60
Tomáš Pospíšil,44,60
Michal Bárta,45,60
