NAME,OVR,POT
Yu Ziqian,62,62
Zhao Mingjian,66,66
Li Jianbin,64,64
Yang Shanping,62,62
Li Shuai,63,69
Qin Sheng,67,67
Zhu Xiaogang,57,57
Wang Jinxian,63,68
Yannick Carrasco,83,84
Marek Hamšík,84,84
Salomón Rondón,79,79
Cui Ming'an,56,63
Sun Guowen,56,59
Shan Pengfei,61,64
Zhu Ting,60,60
Zhang Chong,58,58
Emmanuel Boateng,77,84
Zhao Xuri,66,66
Sun Bo,59,59
Shan Huanhuan,48,65
He Yupeng,49,64
Zheng Long,67,67
Dong YanFeng,56,62
Zhou Ting,49,49
Wang Yaopeng,57,61
Chen Junlin,53,55
Zhou Xiao,50,63
Cheng Hui,48,57
