NAME,OVR,POT
Vishal Kaith,58,61
Asish Rai,59,65
Pritam Kotal,62,62
Brendan Hamill,63,63
Subhasish Bose,61,62
Federico Gallego,65,65
Deepak Tangri,58,65
Hugo Boumous,70,71
Liston Colaco,60,66
Dimitri Petratos,67,67
Ashique Kuruniyan,58,61
Carl McHugh,66,66
Lalthathanga Khawlhring,56,62
Glan MartinsL,55,56
Slavko Damjanović,63,63
Arsh Shaikh,51,64
Manvir Singh,59,59
Kiyan Nassiri,54,63
Sumit Rathi,52,63
Avilash Paul,49,52
Joni Kauko,66,66
Lalrinliana Hnamte,51,61
Ricky Shabong,50,59
Florentin Pogba,67,67
Tiri,64,64
Fardin Ali Molla,50,67
Engson Singh,47,59
Abhishek Suryavanshi,48,59
