NAME,OVR,POT
David Zibung,65,72
Elsad Zverotic,50,58
Gerardo Seoane,67,74
Roland Schwegler,68,73
Claudio Lustenberger,58,67
Michel Renggli,54,74
Burim Kukeli,53,64
Cristian-Florin Ianu,65,77
Nelson Ferreira,64,69
Hakan Yakin,73,79
João Paiva,57,67
Boubacar Diarra,65,69
Swen König,58,68
Davide Chiumiento,67,71
Joetex Asamoah Frimpong,66,76
Dusan Veskovac,55,68
Jean Michel Tchouga,63,65
Christophe Lambert,56,66
Sascha Imholz,53,63
Alain Wiss,51,66
Jacopo Ravasi,58,67
Janko Pacar,50,67
Dejan Sorgic,54,58
Lukmon Adekunle,53,59
Roman Kaufmann,53,62
Lior Etter,54,68
Nico Siegrist,60,64
