NAME,OVR,POT
Roman Berezovsky,63,73
Victor Golovatenko,63,66
Nenad Nastić,71,79
Vule Trivunović,61,67
Miodrag Jovanovic,68,70
Dragan Blatnjak,61,64
Ivan Cvetković,70,79
Richard Eromoigbe,69,77
Maksim Romashenko,72,75
Oleg Kozhanov,64,69
Denis Popov,72,80
Dmitry Semochko,65,66
Mikhail Komarov,57,67
Sébastien Sansoni,66,69
Ivan Starkov,61,70
Yuri Kirillov,61,70
Alexandr Antipenko,61,64
Alexandr Shvetsov,58,69
Andrey Streltsov,59,69
Viktor Boudianski,65,70
Boris Rotenberg,54,66
Maxim Zinovyev,60,68
Ilya Maximov,58,66
Jani Virtanen,57,60
Alexandr Zvezincev,50,67
Evgeniy Gapon,55,77
Bojan Mišić,63,69
Adil Ibragimov,60,65
Errol Anthony Stevens,66,70
Mikhail Timofeev,63,69
