NAME,OVR,POT
Darren Keet,68,73
Baptiste Martin,68,68
Romain Reynaud,67,67
Stefan Mitrović,68,74
Baptiste Ulens,61,64
Gertjan De Mets,68,70
Nebojša Pavlović,67,67
Pablo Chavarría,68,70
Mustapha Oussalah,65,65
Brecht Dejaegere,68,74
Ernest Nfor,69,70
Rémi Pillot,61,68
Alassane També,64,69
Brecht Capon,66,68
Ismaïla N'Diaye,64,68
Mario Carevič,64,64
Thomas Matton,65,66
Kévin Dupuis,64,66
David Wijns,63,64
Landry Mulemo,65,66
Jimmy Kamghain,63,68
Dylan Ragolle,56,64
Jordy Mervilde,51,60
Olivier Verstraete,51,65
Gregory Mahau,55,64
