NAME,OVR,POT
Yu Sang Hun,64,64
Hwang Hyun Soo,66,68
Kim Won Sik,64,67
Osmar,71,71
Jeong Hyun Cheol,65,67
Yeun Jong Gyu,60,74
Ikromjon Alibaev,68,72
Go Yo Han,71,71
Ko Kwang Min,68,68
Park Dong Jin,62,68
Park Chu Young,69,69
Kim Han Gil,60,65
Jung Won Jin,65,70
Lee Woong Hee,65,65
Kim Ju Sung,55,75
Yang Han Been,70,72
Cho Young Wook,66,74
Yun Ju Tae,60,60
Kim Nam Chun,65,65
Park Sung Min,54,67
Park Hee Seong,61,61
Ha Dae Sung,62,62
Yoon Seung Won,65,69
Song Jin Hyung,65,65
Hwang Ki Wook,64,71
Kim Won Gun,62,63
Aleksandar PešićL,72,73
Kim Woo Hong,58,63
