NAME,OVR,POT
Sean McDermott,67,69
Snorre Strand Nilsen,64,66
Sebastian Jarl,60,69
Aliou Coly,65,65
Andreas Eines Hopmark,65,65
Christoffer Aasbak,64,64
Jesper Isaksen,61,68
Liridon Kalludra,64,64
Sander Erik Kartum,62,63
Brynjólfur Willumsson,62,70
Moses Mawa,64,66
Torgil Gjertsen,65,65
David Agbo,58,66
Max Williamsen,59,76
Isaac Annan,59,68
Serigne Mor Mbaye,63,66
Oskar Sivertsen,55,75
Mikkel Rakneberg,58,70
Marius Weidel,53,74
Isak Hagen Aalberg,52,75
Heine Gikling Bruseth,53,71
Leander Næss Alvheim,52,73
