NAME,OVR,POT
Daniel IversenL,69,75
Sepp van den BergL,66,80
Jordan Storey,67,75
Liam LindsayL,68,73
Andrew Hughes,70,70
Greg Cunningham,70,70
Ryan Ledson,71,77
Ben Whiteman,70,75
Alan Browne,73,77
Emil Riis,67,73
Ched Evans,66,66
Tom Barkhuizen,72,72
Daniel Johnson,72,72
Brad Potts,68,69
Paul Huntington,67,67
Connor Ripley,63,65
Sean Maguire,68,69
Scott Sinclair,73,73
Patrick Bauer,73,75
Declan Rudd,68,68
Jayson MolumbyL,67,79
Anthony GordonL,67,83
Joe Rafferty,68,69
Billy Bodin,69,69
Paul Gallagher,68,68
Louis Moult,67,67
Tom Bayliss,63,74
Mathew Hudson,59,65
Jack Baxter,52,67
