NAME,OVR,POT
Ross Doohan,63,67
Corey O'Keeffe,65,69
Brandon CooperL,63,74
Jordan Moore-Taylor,64,64
Baily Cargill,63,64
Jamie Robson,64,67
Dylan McGeouch,64,64
Ben Stevenson,64,66
Myles Peart-HarrisL,63,74
Amadou Bakayoko,65,65
Jordon Garrick,64,70
Charlie Savage,61,78
Tyler OnyangoL,60,75
Kyle McAllister,63,68
Olly CaseyL,62,69
Lewis Thomas,60,63
Jahmari ClarkeL,58,74
Reece Brown,65,67
Dominic Bernard,62,65
Udoka Godwin-Malife,63,68
Charlie McCann,60,75
Tyrese Omotoye,56,68
Sean O'Brien,56,64
Alfie Burnett,51,64
Murphy Bennett,51,68
Finley Bell,50,64
