NAME,OVR,POT
Mikkel Bruhn,58,62
Martin Fisch,57,64
Søren Henriksen,61,66
Pascal Gregor,64,71
Daniel Segev Jørgensen,57,60
Adnan Mohammad,57,70
Patrick Olsen,63,69
Christian Køhler,62,73
Matheus,58,67
Douglas,57,62
Nicolas Mortensen,61,67
Nicolas Willumsen,50,66
Mikkel Fossum Basse,59,73
Anders Holst,59,62
Frederik Bay,58,73
Adrian Kappenberger,52,64
Melvin Frithzell,52,59
Tobias Christensen,62,73
Daniel Stückler,57,69
Osama Akharraz,60,60
Jonathan Eriksen,50,65
Ricki Olsen,59,59
Andreas Holm,61,62
Johannes Ritter,55,64
Frederik Roepstorff,51,68
Mathias Johannsen,54,57
Jonas Henriksen,56,57
