NAME,OVR,POT
Mathias Dyngeland,59,66
Christophe Psyché,55,56
Hannu Patronen,62,62
Tom SöderbergL,64,65
Helge Haugen,57,57
Petter Strand,59,64
Taijo Teniste,60,63
Tonny Brochmann,57,60
Hjörtur Logi Valgarðsson,58,61
Edward Ofere,67,67
Mahatma Otoo,61,66
Kenneth UdjusL,65,65
Rune Bolseth,57,57
Ulrik Flo,61,64
Tim Nilsen,61,65
Eirik Bergum Skaasheim,58,62
Joar Tryti,51,54
Bjørn Inge Utvik,56,65
Kristian Fardal Opseth,61,65
Babacar Sarr,60,67
Leif Kvamme Lysne,54,64
Ruben Digernes Holsæter,54,61
Truls Hovland,50,58
Runar Flugheim Heggestad,49,56
