NAME,OVR,POT
Matúš Putnocký,67,67
Martin Konczkowski,64,71
Rafał Grodzicki,66,66
Michał Koj,61,68
Paweł Oleksy,64,68
Łukasz Surma,62,62
Maciej Iwański,62,62
Kamil Mazek,64,72
Tomasz Podgórski,65,65
Patryk Lipski,65,74
Mariusz Stępiński,67,75
Michał Efir,60,65
Marek Zieńczuk,64,64
Łukasz Hanzel,63,63
Łukasz Moneta,57,66
Wojciech Skaba,59,59
Artur Lenartowski,61,61
Marek Szyndrowski,60,60
Kamil Włodyka,62,65
Maciej Urbańczyk,62,70
Mateusz Cichocki,61,65
Miłosz Trojak,55,60
Kamil Lech,55,64
Łukasz Siedlik,54,64
Konrad Korczyński,54,64
Adam Setla,52,57
Michał Helik,65,71
