NAME,OVR,POT
Renan Rocha,73,81
Paulo Otávio,61,74
Manoel,73,78
Gustavo Lazzaretti,70,76
Heracles,70,75
Renan Foguinho,67,75
Deivid,70,78
Paulo Baier,72,72
Marcinho,74,74
Bruno Mineiro,71,71
Joffre Guerrón,71,76
Rodolfo,65,71
Harrison,68,79
Pablo,68,76
Vitor,68,69
Marcelo,67,72
Renan,68,68
Bruno Costa,68,74
Bruno Furlán,66,76
Santiago García,72,78
Federico Nieto,70,70
Ricardinho,66,75
Leo,66,73
Edigar,71,81
Jenison,58,70
Guilherme Batata,62,70
Martín Ricardo Ligüera,67,67
João Carlos,67,70
Santos,64,71
Kaio,64,73
