NAME,OVR,POT
Paul Gallacher,68,70
David van Zanten,62,68
John Potter,64,67
Lee Mair,64,67
David Barron,62,67
Garry Brady,61,67
Hugh Murray,63,68
Steven Thomson,62,65
Steven Robb,64,65
Michael Higdon,62,68
Craig Dargo,62,69
Craig Samson,60,69
Gareth Wardlaw,62,65
Jure Travner,65,70
Paul McQuade,57,68
Marc McAusland,60,66
Sean Lynch,55,69
Peter Bradley,59,66
Darren McGregor,62,64
Paul McGowan,61,68
Kyle Faulds,52,62
Ally Love,53,57
Mark McLennan,40,55
Paul Mathers,54,65
Nick Hegarty,52,60
Jamie McKernon,50,62
Kenneth McLean,48,62
Graeme Ramage,48,60
Conor Ramsay,50,63
