NAME,OVR,POT
Matthew Pyzdrowski,64,64
Andreas Landgren,65,65
Peter Larsson,66,66
Frederik Helstrup,65,72
Adam Eriksson,64,65
Lalawélé Atakora,65,66
Anton Wede,66,67
Alexander Achinioti-Jönsson,59,67
Martin Christensen,64,64
Jesper Lange,64,64
Mikael Dahlberg,65,65
Bradley Ralani,59,59
Max Svensson,52,65
Jesper Björkman,61,69
Felix Bindelöv,58,70
Daniel Andersson,57,57
Matthew Rusike,66,67
Christoffer Andersson,60,60
Moustafa Zeidan,56,69
Carl Johansson,63,70
Monday Samuel,59,67
Niklas Svensson,52,64
Jonathan Larsson,56,68
Carl Wede,65,65
Viktor Ljung,64,66
Jonatan Olsson,55,62
