NAME,OVR,POT
Rául Fernández,71,71
Angel Pérez,66,66
John Fajardo,67,67
Nery Bareiro,69,69
Jeickson Reyes,65,65
Yorkman Tello,64,64
Ángel Romero,71,71
Angel Ojeda,63,64
Héctor Zeta,64,68
Andy Polar,65,74
Aldair Rodríguez,69,73
Mauricio Matzuda,54,62
Johan Arango,73,73
Eder Fernández,70,70
Diego Angles,62,66
Michael Sotillo,70,70
Sebastián Gularte,67,67
Roque Guachiré,61,65
Dahwling Leudo,70,70
Felipe Mesones,56,57
Reimond Manco,69,69
Joaquín Astorga,61,68
Edson López,53,60
Anthony Osorio,67,78
Pablo Labrin,62,71
Paolo Méndez,63,67
Luis Araújo,65,65
