NAME,OVR,POT
Ádám Bogdán,72,77
Alan Hutton,71,71
Zat Knight,68,68
David Wheater,71,72
Tim Ream,68,75
Liam Trotter,70,73
Jay Spearing,70,73
Chung-Yong Lee,74,77
Robert Hall,67,78
Neil Danns,65,65
Jermaine Beckford,70,70
Andy Lonergan,71,71
Matthew Mills,70,70
Lukas Jutkiewicz,69,73
Mohamed Kamara,70,76
André Moritz,70,71
Chris Eagles,73,73
Mark Davies,74,75
Stuart Holden,72,74
Tyrone Mears,68,68
Alex Baptiste,68,69
Marc Tierney,68,68
Darren Pratley,67,67
Joe Riley,64,76
Arran Lee-Barrett,63,63
Jay Lynch,63,75
Zach Clough,62,77
Cian Bolger,59,73
Chris Lester,59,75
Andy Kellett,58,74
