NAME,OVR,POT
Roberto,78,84
Cristian Săpunaru,76,76
Glenn Loovens,71,75
Álvaro,74,78
Abraham,73,77
Movilla,72,72
Apoño,75,78
Víctor Rodríguez,73,78
Paco Montañés,74,76
Rodri,68,72
Hélder Postiga,76,76
Leo Franco,70,70
Paredes,69,69
Fernández,68,74
Ádám Pintér,69,74
Romaric,73,73
Rochina,68,79
Jorge Orti,61,73
José Mari,69,72
Edu Oriol,68,75
Franco Zuculini,70,76
Lucas Wílchez,69,69
Carmona,66,78
Stefan Babović,68,74
Alcolea,61,68
Maurizio Lanzaro,69,69
Ivan Obradović,67,74
Henri Bienvenu,67,74
Héctor,55,67
Javi Álamo,69,74
Tarsi,60,76
Escuder,60,73
Kevin Lacruz,63,75
