NAME,OVR,POT
Václav Hladký,66,66
Di'Shon BernardL,64,79
Ashley Eastham,63,63
Jordan Turnbull,64,68
Ibou Touray,65,67
Jason Lowe,63,63
Oscar Threlkeld,62,63
Brandon Thomas-Asante,62,71
Ashley Hunter,66,69
Robbie GottsL,62,76
Ian Henderson,64,64
Paul CouttsL,65,65
Luke Burgess,60,70
Tom Clarke,64,64
Tom JamesL,63,68
Hayden Evans,50,68
James Wilson,63,66
Emmanuel Dieseruvwe,60,63
Bruno Andrade,63,63
George Boyd,62,62
Darron Gibson,62,62
Tom Elliott,62,62
Tylor Golden,58,69
Sam Fielding,53,65
Momodou Touray,52,65
Kevin Berkoe,50,69
Harry Ditchfield,52,69
Liam Loughlan,48,66
