NAME,OVR,POT
Andreas Hirzel,55,62
Nick Von Niederhäusern,57,62
Daniel Kaufmann,54,59
Mario Sara,55,55
Naser Aliji,64,77
Philipp Muntwiler,61,61
Franz Burgmeier,55,55
Kristian Kuzmanovic,56,56
Nicolas Hasler,56,64
Steven Lang,64,64
Manuel Sutter,58,66
Pak Kwang Ryong,62,70
Nico Abegglen,60,65
Pascal Schürpf,56,61
Ramon Cecchini,56,60
Oliver Klaus,54,60
Hekuran Kryeziu,58,66
Florian Stahel,60,60
Markus Neumayr,65,65
Pavel Pergl,63,63
Peter Jehle,61,61
Joel Untersee,58,70
Simone Grippo,56,60
Diego Ciccone,52,52
Vinzenz Flatz,49,61
